url,job_title,job_type,work_mode,shift,salary,company_name,company_rating,location,benefits,description,title,level,start_salary,end_salary,salary_type
https://www.indeed.com/viewjob?jk=e2105587946cb800,HR Assistant,,,,$16.01 an hour,Northern Kentucky University,4.0,"Northern Kentucky University Nunn Drive Highland Heights,Kentucky 41099, Highland Heights, KY",,"Coordinates the processing and data entry into the Human Resources Information System (HRIS) of employee source data for student employees. Ensures timely input for payroll purposes, and maintains compliance with policies, legal requirements, regulations and operating standards for the retention of employee data.

Ensures strict confidentiality of employee records and information. This position will also perform duties to support and facilitate human resource processes and assist with special projects across different functions of HR including: Training and Development, Compensation, Benefits, and Employment Services.
Primary Responsibilities Accurately enter and maintain Faculty, Staff, and Student employee data in the HRIS system, ensuring data integrity and confidentiality at all times.
Assist in conducting regular audits of HRIS data to ensure accuracy, consistency, and compliance with internal policies and external regulations. Assist with special projects that occur throughout the year in HR including employee recognition, open enrollment, and training and development projects. Provide coverage at front desk as needed, and administrative assistance to CHRO and other Directors in HR. Serve as a backup for HR website updates and maintenance Assist with administrative, clerical, or other tasks as necessary in all the areas of HR functions. ( employment verifications, background check process, new hire paperwork , and I9 completion
Assist with the digitization and archiving of HR documents, ensuring all records are stored securely and are easily accessible when needed.
Qualifications Detail oriented and ability to enter information with a high degree of accuracy.
Ability to deal with highly sensitive information that must be kept confidential. Excellent written and verbal communication skills. Problem solving abilities to troubleshoot data entry issues and identify and implement actionable steps to resolve problems. Proficient using Microsoft Office products and have ability to learn SAP and other HR related systems and processes. Strong organizational and time management skills A broad understanding of various HR topics including: ADA, employment law, employee relations, and benefits. Collaborate with others and work effectively in a team environment
Manage multiple tasks and meet deadlines
Minimum Education Acceptable Equivalency Preferred Education Bachelor's Degree Minimum Experience 1 year Salary Minimum $16.01/hour Pay Grade S67",HR Assistant,Unknown,16.01,16.01,hour
https://www.indeed.com/viewjob?jk=7c2269598551fc29,HR Assistant (Student),Part-time,Hybrid work,,$17.50 - $22.00 an hour,American University,4.0,"4400 Massachusetts Ave NW, Washington, DC 20016",,"American University is a student-centered research institution located in Washington, DC, with highly-ranked schools and colleges, internationally-renowned faculty, and a reputation for creating meaningful change in the world. Learn more about
American University
.
Department:
WAMU Human Resources
Time Type:
Part time
Job Description:
Summary:
The HR student worker will support WAMU’s HR tasks across the employee lifecycle including performance management, training, events, and internal communications.
Essential Functions:
Assist tracking staff goal setting process and approvals for the performance year 2024-25.
Follow up with staff and managers on due dates/deadlines for the talent lifecycle.
Respond to inquiries regarding the PMP cycle, provide training materials and assistance.
Assist with scheduling space and determine needs for different events such as flu clinics or massage sessions.
Assist with scheduling virtual training events and responding to inquiries regarding learning sessions.
Assist with online sessions as a producer for live events using Zoom or Teams meetings, monitoring chat feature and providing support for the facilitator.
Assist the HR team inform and update the WAMU staff community by drafting emails and creating slides to display on building monitors.
Draft and post updates on Slack as needed.
Suggest ways to best connect with WAMU staff to promote events, trainings, and community
Salary Range:
$17.50 - $22.00 dollars per hour.
Position Type/Expected Hours of Work:
Up to 20 hours per week.
Hybrid modality.
Onsite, 4 hours a week, is required on Wednesdays.
Remote modality for the rest of the hours of the week.
The ideal start date for this position is flexible and it will end on 12/31/24.
This position will report to the Chief Human Resources Officer, WAMU.
Required Education and Experience:
High School diploma or equivalent.
Students pursuing an undergraduate or graduate degree in business, or other related fields.
1-3 years of relevant experience.
Interested in Human Resources.
Strong written and communication skills.
Impeccable organizational skills and attention to detail.
Flexibility, initiative, and ability to multitask and work both independently and as part of a team.
Experience with features of Zoom and or Teams meeting management.
Additional Information:
This position is available only to enrolled American University students.
Students who hold a FWS award are highly encouraged to apply.
Please note this job announcement is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.
Current American University Employees
American University current employees (including those employed in student positions) must apply through their employee Workday account. If you are a current employee at American University, please log into Workday and select the Find Jobs report which will take you to our internal career listings.
Other Details
This position is available only to enrolled American University students.
Please note this job announcement is not designed to cover or contain a comprehensive listing of activities, duties or responsibilities that are required of the employee for this job. Duties, responsibilities, and activities may change at any time with or without notice.
American University is an
E-Verify
employer.
Visit
https://www.american.edu/hr/
for additional information about American University employment and benefits.

Current American University Employees
American University current employees (including those employed in student positions) must apply through their employee Workday account. If you are a current employee at American University, please log into Workday and select the Find Jobs report which will take you to our internal career listings.

Contact Us
For more information or assistance with the American University careers site, email
theworkline@american.edu
.

American University is an equal opportunity, affirmative action institution that operates in compliance with applicable laws and regulations. The university does not discriminate on the basis of race, color, national origin, religion, sex (including pregnancy), age, sexual orientation, disability, marital status, personal appearance, gender identity and expression, family responsibilities, political affiliation, source of income, veteran status, an individual’s genetic information or any other bases under federal or local laws (collectively ""Protected Bases"") in its programs and activities.",HR Assistant,Unknown,17.50,22.00,hour
https://www.indeed.com/viewjob?jk=116934de462f30a7,HR Assistant (Contract),Contract,,,,Tenaris,3.9,"Ambridge, PA 15003",,"At Tenaris, you will join a global network of professionals working together toward a common goal: shape the future of energy through advanced tubular products and services.
If you want to become part of a diverse team that values results, analytical approach to problem solving and teamwork, Tenaris is the place for you.

LOCATION:
DEPARTMENT:

Job description
Tenaris is looking for an Industrial HR assistant to undertake a variety of HR administrative duties. This role will report to the HR Manager with duties involved in a wide range of support activities. An important part of your role will be to act as the liaison between HR and employees, ensuring smooth communication and prompt resolution of requests and questions. To be an ideal candidate for the human resources assistant position, you should have excellent organization ability, familiarity with HR software and strong communication skills. You should be able to work autonomously and remain calm under pressure. Following our training sessions, you’ll be able to assist the HR manager in the whole employee lifecycle (e.g., candidate sourcing, onboarding new hires, employee support, and employee offboarding). Ultimately, you will help to ensure our HR department is organized and operates smoothly to attract, hire and retain our employees.

Responsibilities
Assist with day-to-day operations of the HR functions and duties
Provide clerical and administrative support to the Human Resources Manager
Payroll Processing: process weekly & bi-weekly payroll and is the responsible for any corrections to payroll (experience with time keeping system such as kronos)
Personnel Administration: process all employee change requests (address changes, tax forms, direct deposit, etc.) Benefits administrations, organizational structure changes (i.e. supervisor changes, org changes, promotions, etc.) Managing leave cases through kronos and coordinate with our third party case management company
Recruitment: Posting job opportunities, sourcing, screening and coordinating interviews for an industrial workforce; pre-employment processing, onboarding, coordination of new hire along with supporting internal job opportunities
Compile and update employee records
Process documentation and prepare reports relating to personnel activities
Coordinate HR projects (meetings, training, surveys, employee engagement activities, etc.)
Other duties as assigned

Skills
Minimum 2 to 5 years of proven experience as an HR assistant, staff assistant or relevant human resources/administrative position
Microsoft Office (Power point, Word, Excel & Teams)
Hands-on experience with an HRIS or HRMS
Familiarity with ATS software and resume databases
Basic knowledge of labor laws
Excellent organizational skills
Strong communications skills
Data analytical and comfortable with excels
Comfortable working in an industrial plant environment

If you are interested in this position and your experience and knowledge match our requirements, please apply.

Thank you for your interest.",HR Assistant,Unknown,,,
https://www.indeed.com/viewjob?jk=32b36b45d0fa45e7,"HR Assistant, Human Resources, South Bend, IN",Full-time,,,,1st Source Bank,3.5,"100 N Michigan St, South Bend, IN 46601",,"POSITION SUMMARY:
Provides receptionist and administrative support to the Human Resources division to contribute the overall efficient operation of the department. Assists with recruiting, new hire orientation and onboarding.
ESSENTIAL REQUIREMENTS:
Greets and check-ins all guests and directs visitors to the appropriate person or area.
Receives and directs incoming telephone calls (6-line phone system).
Screens phone calls, takes messages, forwards calls as needed to appropriate personnel.
Manages monthly desk coverage calendar, schedules conference room as needed.
Assists in recording and tracking information for annual recruiting and employee events.
Maintains online job postings at designated colleges and universities.
Communicates verbally and in writing with staff to ensure all duties and tasks are covered and deadlines are met.
Assists with recruiting, onboarding and new hire orientation.
Assists with planning and execution of special events (i.e., benefits enrollment, organization-wide meetings, employee recognition events, holiday parties, and retirement celebrations).
Updates SharePoint sites for Talent Development and Talent Acquisition departments.
Accesses the Learning Management System to update completion of records, assigns classes and pulls reports.
Works closely with the HR Managers to provide support as needed on highly confidential human resource matters and special projects.
Creates and maintains excel files as requested.
Responsible for the completion of all compliance training related to the position.
Must understand all applicable laws and regulations that apply to the position and comply with the requirements.
NON-ESSENTIAL FUNCTIONS:
Performs all other duties as assigned.
EXPERIENCE/SKILLS: Two (2) or more years of HR experience preferred.
Prior related office experience preferred.
Experience with HRIS applications (e.g. Ultimate Software) preferred.
Knowledge of employment and labor laws preferred.
Good PC skills including proficiency in Microsoft Office applications (e.g., Excel, Word, and Power Point).
Good organization skills, attention to detail is critical; able to work on concurrent projects.
Good interpersonal skills and ability to interact with all management personnel.
Ability to manage sensitive and confidential situations with tact, professionalism, and diplomacy.
Good verbal and written communication skills.
EDUCATION: High School diploma or GED required, Associates degree in related field preferred.

TRAVEL REQUIREMENTS: Minimal or occasional travel for meetings, projects or training as needed.
PHYSICAL DEMANDS: The physical demands described here are representative of those that must be met by an employee to successfully perform the essential functions of this job. Reasonable accommodations may be made to enable individuals to perform the essential functions.
While performing the duties of this job, the employee is required to sit, stand and walk; use hands and fingers to operate keyboard and other office equipment; reach with hands and arms; and talk or hear. The employee is occasionally required to stoop or kneel. The employee may occasionally lift and/or move up to 10 pounds.

EQUIPMENT: MS Office PC, fax, phone and standard office equipment
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. However, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information. 41 CFR 60-1.35(c)",HR Assistant,Unknown,,,
https://www.indeed.com/viewjob?jk=c0202bb823f25501,HR Assistant,Full-time,,,,Filterbuy,2.7,"101 Pope St, Talladega, AL 35160",,"Description:
We believe that our people are our greatest asset, and we're looking for an HR Assistant to help us continue to grow and support our dedicated team. As a direct-to-consumer company, we value a collaborative environment and are passionate about creating a workplace where everyone can thrive.
If you're ready to join a company that prioritizes inclusivity, community, and employee well-being, we invite you to apply and be part of our mission to ensure cleaner air and healthier living spaces.
Provide administrative support to the HR department.
Field frequently asked questions from applicants and employees relative to standard policies, benefits, and hiring processes, etc.
Assist with the recruitment process, including posting job openings, screening resumes, and scheduling interviews
May coordinate and facilitate new hire orientation, ensuring a smooth transition and a constructive introduction to company policies, culture, and procedures.
Assist with payroll functions including correcting processing errors, addressing questions, and distributing checks.
Performs other administrative/HR duties as assigned.
Requirements:
Bi-lingual English/Spanish (written and verbal) Required
High school diploma or GED equivalent required, associate or bachelor’s degree in human resource management or related field a plus
1+ years in HR or relevant administrative experience
Proficient with both Microsoft Office and Google’s G Suite; Paylocity a bonus.
Excellent interpersonal skills, with a service-minded attitude, meticulous attention to detail, and the drive to follow-through on commitments and action items",HR Assistant,Unknown,,,
https://www.indeed.com/viewjob?jk=162979de765ba69c,HR Assistant,,,Weekends as needed Evenings as needed,,First Federal Savings Bank (Indiana),,"Rochester, IN 46975",Wellnes,"Location
Rochester, IN, 46975, United States
Description
Human Resources Assistant

Department: Human Resources
Reports to: Human Resources Manager
Supervises: None

Company Core Values:
Respect/Golden Rule
Commitment to Serve
Flexibility
Integrity
Have fun!

Job Summary:
To provide support to the Human Resources Manager. Due to the nature of this position, confidentiality is extremely important. The candidate should be dependable and work with little or no supervision.

Major Duties & Responsibilities:

Human Resources Functions
Assist employees with day-to-day HR functions, including but not limited to address changes, Inspire updates, tax updates, non-open enrollment insurance changes in BenefitSolver, beneficiary updates, etc.
Assist with updating employee manual, yearly acknowledgement and upload into Nautilus
Maintain HR & employee files in Nautilus
Contact employees regarding high school and college graduates each year
Assist notaries with applications and renewals
Coordinate NMLS renewals for MLOs and bank administrators
Facilitate 1st day new hire orientation
Assist with various HR projects, responsibilities & functions as assigned
Manage United Way bank accounts and spreadsheets
Assist in the maintenance and distribution of all HR documents and policies including Outlook and SharePoint
Assist with functions of employee Wellness Program
Monitor and update vendors workers comp coverage
Purchase and stock payday treats
Assist with Employee Checklists

Corporate Secretary Functions
Draft Board of Directors agenda for CFO review
Upload Board reports and Audit Committee items to CSI Portal
Attend BOD meetings, record & transcribe minutes
Assist with preparations for Annual Meeting
Assist with monthly and quarterly jobs as assigned
Assist in planning company Christmas party
Prepare dividend letter and deposit funds to AMFC account

Knowledge, Skills & Abilities:
Strong oral and written communication skills.
Ability to complete work in a timely manner with a high degree of accuracy.
Moderate knowledge of technology and computer programs such as Outlook, Word, Excel, Adobe Reader and Adobe Acrobat

Education & Experience:
HS Diploma required.
College Degree preferred.
Minimum of 2 years administrative experience preferred.

Other Duties:
This job description in no way should be construed as a contract for employment. These job duties may be subject to change at any time due to reasonable accommodation or other reasons. Nothing in this job description restricts management’s right to assign or reassign duties and responsibilities to this job at any time.
Company Conformance:
In the performance of respective tasks and duties, the employee is expected to successfully perform quality work within deadlines with or without supervision, interact professionally with other employees, customers and suppliers; work effectively as a team contributor on all assignments and work independently while understanding the necessity for communicating and coordinating work efforts with other employees and organizations.
Physical/Work Environment:
In the performance of respective tasks and duties, the employee is expected to successfully perform the essential functions of the position. Reasonable employee accommodations for physical or mental disabilities will be considered on a case-by-case basis. While performing duties, the employee is required to sit, talk, hear, lift up to 20 pounds, and may be required to work evenings and/or weekends, attend remote meetings and/or travel.
Fair Lending & Bank Secrecy Act:
In the performance of respective tasks and duties, the employee is expected to maintain knowledge of and ensure compliance with Fair Lending, HMDA and Bank Secrecy Act regulations and all other regulatory, security and bank policies.

First Federal Savings Bank is an Equal Opportunity Employer

On January 3rd 1966, in the back of a grocery store, First Federal Savings Bank opened our doors. Dick Belcher, CEO and founder, along with the board, envisioned a bank where friends and neighbors would feel like family. Our focus on people has allowed us to grow to be more than just a bank. We have expanded to 6 branches all over Northern Indiana and are considered to be a leading mortgage lender in Indiana.
Our mission statement says it very well: First Federal’s mission is to serve our customers with the newest, competitively priced products delivered to them with state-of-the-art technology; to provide to all First Federal Family members a favorable working environment with reasonable compensation and benefits; and to treat all customers and First Federal Family members in the manner that all would like to be treated.”
To simplify our beliefs and culture into a phrase, Dick Belcher said it best when stating, “We don’t want to be the biggest bank, just the best.”",HR Assistant,Unknown,,,
https://www.indeed.com/viewjob?jk=e9476d3b888e21a4,HR ASSISTANT,Full-time,,,,Cumberland Hospital for Children and Adolescents,2.7,"9407 Cumberland Road, New Kent, VA 23124","401(k) matching,Dental insurance,Employee assistance program,Employee stock purchase plan,Health insurance,Paid time off,Referral program","Responsibilities:
Cumberland Hospital for Children and Adolescents, located in New Kent, Virginia, provides comprehensive medical, behavioral, rehabilitative, and educational services for children and adolescents ages 2 through 22 who are challenged by co-occurring medical and behavioral diagnoses. Cumberland Hospital is one of the few specialty children’s hospitals providing dual treatment protocols for both medical and mental health issues. Cumberland includes a 62 bed Hospital Program, a 16 bed Inpatient Acute Program, and 30 bed Residential Treatment Program. Our goal is to stabilize medical problems and help children develop positive behavioral coping strategies using an interdisciplinary approach.

Qualifications:

We are currently seeking a Human Resources Assistant. The Human Resources Assistant will provide administrative support to the HR team and will be responsible for various administrative tasks, maintaining employee records, and helping with recruitment and onboarding processes.

This is an Entry-Level Position.

ESSENTIAL JOB FUNCTIONS:
Assisting with processing of paperwork to include ICIMS, performance evaluations, transfers, new hires, terminations, and other correspondence as necessary.
Assists in the preparation of various personnel reports; ensures their accuracy and completeness.
Processes data entry/recordkeeping appropriately with HRIS system for all employee transactions in accordance with policies and procedures.
Orders necessary departmental office supplies using the required system and/or requisition process.
Assist with coordinating the facility New Employee Orientation Program
Responsible for creation of employee badges as needed.
Verifies employment on all employees by referring to the personnel records and/or other available means.
Other duties as assigned.
Experience & Education
High School graduate or equivalent
Associates Degree in Business Administration preferred
Bilingual Preferred (Spanish and English)
Must be at least 21 years of age
Prior clerical experience in a healthcare environment preferred.
Minimum 3 years clerical experience required.
Experience with Microsoft Office Programs required
Benefits: https://benefits.uhsguest.com/
Employee Referral Bonus Program
A Challenging and Rewarding Work Environment
Competitive Compensation & Generous Paid Time Off
Employee Referral Bonus Program
Excellent Medical, Dental, Vision, & Prescription Drug plans
401(k) Retirement Plan with Company Match & Discounted Stock Purchase Plan
SoFi Student Loan Refinancing Program
Career Development Opportunities within UHS and its subsidiaries
Employee Assistance Program
Free meals!
EEO Statement
All UHS subsidiaries are committed to providing an environment of mutual respect where equal employment opportunities are available to all applicants and teammates. UHS subsidiaries are equal opportunity employers and as such, openly support and fully commit to recruitment, selection, placement, promotion and compensation of individuals without regard to race, color, religion, age, sex (including pregnancy, gender identity, and sexual orientation), genetic information, national origin, disability status, protected veteran status or any other characteristic protected by federal, state or local laws.

We believe that diversity and inclusion among our teammates is critical to our success.
Avoid and Report Recruitment Scams
At UHS and all our subsidiaries, our Human Resources departments and recruiters are here to help prospective candidates by matching skill set and experience with the best possible career path at UHS and our subsidiaries. During the recruitment process, no recruiter or employee will request financial or personal information (e.g., Social Security Number, credit card or bank information, etc.) from you via email. Our recruiters will not email you from a public webmail client like Hotmail, Gmail, Yahoo Mail, etc.
If you suspect a fraudulent job posting or job-related email mentioning UHS or its subsidiaries, we encourage you to report such concerns to appropriate law enforcement. We encourage you to refer to legitimate UHS and UHS subsidiary career websites to verify job opportunities and not rely on unsolicited calls from recruiters.",HR Assistant,Unknown,,,
https://www.indeed.com/viewjob?jk=c36cd58198017c92,Payroll Specialist/HR Assistant,Full-time,,Overtime,,"Toray Plastics America, Inc.",3.3,"50 Belver Avenue, North Kingstown, RI 02852",,"Published
September 20, 2024
Location
50 Belver Avenue, North Kingstown
Job Type
Full-time
DESCRIPTION
Supports the Human Resources department by ensuring accurate and timely payroll processing. This position is responsible for maintaining employee records, payroll administration, and providing support for various HR-related tasks. Updating and maintaining accurate employee records in the HRIS (Human Resources Information System).
Essential Duties
Payroll Processing:
Process the company's payroll on a regular schedule, including Rhode Island (weekly) and serve as a back-up for Virginia (bi-weekly).
Verify hours worked for hourly employees using reports generated by the automated UTM (UKG Time Management) timekeeping system.
Verify time sheets for non-exempt and supervisory personnel.
Ensure accurate overtime calculations based on company policies.
Print checks, Direct Deposit Advice, and process them through a sorter/sealer machine.
Send Positive Pay File, ACH File, and related data to the appropriate agencies.
HR Administrative Support:
Maintain and update employee records in UKG (Ultimate Kronos Group), ensuring data accuracy and confidentiality.
Perform data entry, maintain confidential personnel data and other general office duties within the HR department.
Prepare spreadsheets and participate in various HR projects, including coordinating events and wellness activities, drafting HR communications, participating in benefits administration, open enrollment process.
Processes employee status changes, enrollments, maintains vacation and PTO data
Maintains records of completed transactions in accordance with record keeping policy and procedures.
Maintain confidential employee files.
Other duties or projects as assigned.
Skills & Qualifications Required:
Strong math skills and attention to detail.
Proficiency in computer software, with Excel experience.
Ability to manage confidential information with discretion.
Strong organizational skills and the ability to work unsupervised.
Good understanding of Rhode Island tax laws, government regulations, and payroll-related issues.
Education & Experience Required:
High school diploma or GED required; some college coursework in Human Resources, Business Administration, or a related field is preferred.
A minimum of 4 years of experience in payroll processing, experience with automated payroll and timekeeping systems; familiarity with computerized systems is a plus.
UKG (Ultimate Kronos Group) experience is advantageous.
Toray Plastics (America) Inc. is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, gender, sexual orientation or expression, religion, national origin, marital status, age, disability, veteran status or any other protected status. Toray Plastics (America), Inc. is committed to the principles of equal employment opportunity and prohibits discrimination based on any protected status, workplace harassment/bullying and retaliation for filing a complaint or providing information related to a complaint. All qualified applicants will receive consideration for employment without regard to race, color, religion, creed, sex, sexual orientation, gender identity, pregnancy (including childbirth, lactation and medical related conditions), age (40 and over), national origin or ancestry, physical or mental disability, genetic information (including testing and characteristics), veteran status or any other consideration protected by federal, state or local laws.
It is the policy of Toray Plastics (America) Inc. to maintain a work environment that is safe for all persons, including the community, and conducive to attaining high work standards. To achieve these objectives, we are committed to maintaining a drug, tobacco and alcohol free workplace and perform pre-employment testing.
Equal Opportunity Employer/Protected Veterans/Individuals with Disabilities
The contractor will not discharge or in any other manner discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. ever, employees who have access to the compensation information of other employees or applicants as a part of their essential job functions cannot disclose the pay of other employees or applicants to individuals who do not otherwise have access to compensation information, unless the disclosure is (a) in response to a formal complaint or charge, (b) in furtherance of an investigation, proceeding, hearing, or action, including an investigation conducted by the employer, or (c) consistent with the contractor’s legal duty to furnish information.
https://www.toraytpa.com/careers/",HR Assistant,Unknown,,,
https://www.indeed.com/viewjob?jk=21e30ea82212b64b,Administrative & HR Assistant,Full-time,,,,Goebel Fixture Company,3.3,"528 Dale St SW, Hutchinson, MN 55350",,"Job Type
Full-time
Description
Goebel is dedicated to providing interior fixtures for iconic brands in the luxury retail and hospitality market. With over 89 years of experience, we continue to live true to our vision of being an industry leader through our values:
Our People – Empower employees to achieve their personal best
Integrity – Always do what is right
Customer Service – Give clients more than expected
Craftsmanship – Transform ordinary into extraordinary
Quality Focused – A tradition of excellence
Innovation – Encourage creative solutions
Goebel is searching for an Administrative & Human Resources Assistant to join our Team. Goebel is a progressive and forward-thinking company that places value on positive attitude, personal motivation, and drive. You will work in an exciting environment that provides ever-changing challenges coupled with an organization that is committed to your success. We look forward to receiving your resume. Please take a few minutes to familiarize yourself with our business at www.goebelfc.com.

Summary of the Administrative & HR Assistant: This position includes providing administrative support to ensure efficient operation of the office. Supports the company managers and employees through a variety of tasks related to organization and communication. Responsible for confidential and time sensitive material. Ability to effectively communicate via phone and email ensuring that all Administrative & HR Assistant duties are completed and delivered with high quality and in a timely manner. Rely on experience and judgement to plan and accomplish goals.

Essential Duties & Responsibilities:
Administrative
Function as the first point of contact for the organization by greeting and assisting visitors and callers
Receive, sort, distribute and send packages via couriers and mail
Order office supplies
Provide office administrative support: typing, filing, mailing, scanning, photocopying
Human Resources
Maintain company directories and rosters
Assist with recruiting (updating recruiting sites, scheduling interviews, arranging pre-hire screening)
Ownership of social media and internal posts
Assist with internal advancement testing
Ownership of planning and overseeing company events
Assist with Goebel apparel orders and marketing/promotional items
Function as a back-up for HR Manager when needed
Field Services
Assist with acquiring pre-hire paperwork and screening
Assist with management of labor rate sheets
Accounts Payable
Assist with AP duties as needed (including but not limited to invoice entry)",HR Assistant,Unknown,,,
https://www.indeed.com/viewjob?jk=33e3e50b9f9c8119,HR Assistant,,,,,OBAN Corporation,,"Silver Spring, MD 20993","401(k),Dental insurance,Health insurance,Paid holidays,Paid time off,Referral program,Vision insurance","Job Title: HR Assistant
Security Clearance: N/A
Suitability: DHS EOD
Travel Requirement: N/A
Telecommuting: No
Location: Remote, but must live in commutable distance to White Oak, Maryland
***This position requires an active Public Trust clearance or the ability to obtain a Public Trust clearance to be considered. ***
Job Description:
OBAN Corporation is seeking HR Assistant to join its Federal customer. Provide support under the guidance of supervision in all functional areas of human resources, including recruitment and employment, personnel records, employee and labor relations, job evaluation, compensation management, benefits administration, training and administrative duties. The HR Assistant shall have two (2) years of experience in any of the following areas: processing personnel actions, HR files management using HRIS, or HR Operations in a Federal agency environment.
Assist HR Specialists in the preparation and posting of vacancy announcements.
Make recommendations on results of qualification analysis and rating determinations for lower-grade positions.
Maintain recruitment case files.
Maintain supporting documents for personnel actions in accordance to established timelines.
Make initial job offer to selectee in accordance to established timelines of return of certificate of eligibility from selecting official.
Maintain data retrieved from staffing automated system.
Notify applicants of hiring decision in accordance with established timelines.
Verify new hires’ citizenship through e-Verify database in accordance to established timelines of EOD.
Participate in New Employee Orientation (NEO).
Collect new hires’ documents to ensure completeness and accuracy.
Distribute collected forms to appropriate team for processing.
Prepare Requests for Preliminary Employment Data (SF-75).
Code and process SF-52s the full range of personnel actions utilizing the designated HHS or FDA system and the guidance provided by OPM’s Guide to Processing Personnel Actions.
Prepare tentative and official offer letters for new hires.
Enter new employees in USAStaffing Onboarding System.
Perform data entry into established HR systems, as required by each task order.
Generate and review reports from established HR systems, as required by each task order.
Qualifications:
High School Diploma. Bachelor’s degree preferred.
Must have a minimum of two (2) years in a Federal agency environment.
Ability to interact with individuals at all levels to request and provide information.
Attention to detail and interpersonal skills.
Ability to effectively communicate verbally and in writing.
Attention to detail, data quality and data integrity.
Must be proficient in the use of Microsoft Office Suite (Word, Excel, and PowerPoint).
Required Qualifications:
Must be able to obtain and maintain the required government security check.
U.S. Citizen.
Company Summary:
We Help Our Clients Solve Complex Mission-Critical Challenges.
Established in 2008 and based in the Washington Metro Area, OBAN Corporation is a Service-Disabled, Veteran-Owned, Small Business (SDVOSB) and Small Business Administration 8(a) Program Participant that provides practical, strategic, and tactical management solutions to public and private sector clients.
OBAN works with our clients to meet their mission-critical objectives through expert advisory, administrative, and implementation support solutions. We develop and implement efficient and effective near-term and long-term roadmaps to help our clients navigate through some of their toughest and most complex business challenges.
Top Benefits or Perks:
As a team member at OBAN, you’ll enjoy:
Active work environment
Comprehensive Benefits Package, including Health, Vision and Dental Insurance
Paid Time Off
Paid Federal Holidays
401K Retirement Plan
Training and Development
Employee Referral Bonus
Option to work remotely (subject to customer guidelines)
OBAN is an Equal Opportunity/Affirmative Action Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status, or any other protected class.",HR Assistant,Unknown,,,
https://www.indeed.com/viewjob?jk=f5378bb80c4290dd,Benefits Coordinator/HR Assistant,,,,,Chesterfield County,3.5,"178 Mill St, Chesterfield, SC 29709",Retire,"Posted Date
September 18, 2024
Job Opportunity Notice
Applications are available on the county’s website and in the Administration office located in the Chesterfield County Administration Building
178 Mill Street,
Chesterfield, SC 29709.

Applications should be submitted online, to the Administration office in person or by mail at the address above.
Applications will be taken until position filled.
Chesterfield County is an Equal Opportunity Employer
Human Resource Department seeking Benefits coordinator to provide administrative support to the Human Resource Department. Skilled in use of responsible for enrolling and maintaining employee benefits, insurance and retirement. Prepares correspondence to employees such as updates on insurance and benefits. Responds and initiates interdepartmental communications in the performance of daily activities as it relates to employment, insurance and benefits. Assists with recruitment, benefits, retirement plans and other related tasks. Performs general administrative/office work as required, including but not limited to preparing reports and correspondence, entering computer data, establishing and maintain files, copying, scanning, and filing documents and other duties as required. Applicants must be skilled in all Microsoft programs, Outlook, Word and Excel. Performs other related duties as required and assigned by the HR Director. Minimum training and experience - Associate Degree in Business Administration with two to five years administration experience, or any equivalent combination of education and experience which provides the required knowledge, skills and abilities.",HR Assistant,Unknown,,,
